user001,TAP1-001,-2.270461406451613,-1.1371250548387106,0.1415108290322582,0.897068396774193
user001,TAP1-002,-2.2483198907258064,-1.376376765322581,0.07686177701612884,1.094128756653225
user001,TAP1-003,-2.1235375347983876,-0.49563823447580724,0.7543558711290324,1.8299321945564522
user001,TAP1-004,-2.9120555792741936,-1.1672940300806456,0.31575328673387126,1.478927652862902
user001,TAP1-005,-1.9098916709677418,-0.7765553193548387,1.519177290322582,1.9841357935483872
user001,TAP1-006,-3.3534638570967736,-0.794480251612903,0.5431702694354845,1.735423994717742
user001,TAP1-007,-3.073572033387096,-1.9064946366129023,0.3693062870967747,1.390499009274194
user001,TAP1-008,-2.2280316684274197,-0.5071662189516131,0.22201405624999992,1.5053713406048388
user001,TAP1-009,-1.7620991036693558,-0.4244485826209683,0.33161475536290297,1.291233607419354
user001,TAP1-010,-2.203289490967742,-0.8074802516129029,0.2975353962096774,1.1699161708064523
user001,TAP2-001,-1.3003786270564532,-0.4569362856451624,0.2120007437499991,1.0263588664919343
user001,TAP2-002,-1.7325672980645157,-0.39109935387096684,1.0670179767741939,1.9710507217741942
user001,TAP2-003,-2.8931941106451617,-1.0030357656854845,1.1488368116532257,1.9630588679435483
user001,TAP2-004,-1.7600991036693543,-0.567845378387096,0.9733606567338722,1.9329795087903232
user001,TAP2-005,-2.7127179557258065,-1.5204642304435483,0.5732496285887096,1.7945827130241927
user001,TAP2-006,-2.10036639314516,-1.1409080661290316,0.8361575774193559,1.9700628729838723
user001,TAP2-007,-2.971770283669356,-1.5182887655241943,1.999136508387096,1.999136508387096
user001,TAP2-008,-2.4898380575,-1.3272472236290325,0.7944810481854834,1.986136652903224
user001,TAP2-009,-1.7861784628225807,-0.4776073009274189,1.267154248266129,1.965058867943549
user001,TAP2-010,-2.1020514135080646,-0.7644008924596779,0.4860115511290317,1.591027198951613
user001,TAP3-001,-1.4098732612903229,-0.42183644193548453,0.7405598161290321,1.6414169161290317
user001,TAP3-002,-1.4651495047983865,-0.4186428117338705,0.45344609915322653,1.965066878024194
user001,TAP3-003,-1.125313940443549,-0.1078768777419361,1.9269972476612889,1.9269972476612889
user001,TAP3-004,-1.5144893600806437,0.025943494798388755,2.031412683225806,2.031412683225806
user001,TAP3-005,-2.5571032694354834,-0.46338941040322545,0.9614991881048383,1.9501973993145167
user001,TAP3-006,-3.111051756653225,-0.4952223804435487,1.9462183706854823,1.9462183706854823
user001,TAP3-007,-3.0609361387096765,-0.7283371709677411,2.012466616129032,2.012466616129032
user001,TAP3-008,-1.4101467938306458,-0.5377660192338718,1.46870976233871,1.9630588679435483
user001,TAP3-009,-1.8717704350806441,-0.21452423387096609,0.250667682258066,1.529945451612905
user001,TAP4-001,-1.6177023079032251,-0.45452794177419253,0.7377257835080657,1.6101065581048388
user001,TAP4-002,-3.4409754954435474,-1.5808301612499998,0.5699628814112909,1.587229861048388
user001,TAP4-003,-2.253779903225805,-0.766748061290321,0.7785987548387112,1.8865832645161298
user001,TAP4-004,-1.5599509927419355,-0.42604569717741914,0.7950830826612911,1.8417648939516145
user001,TAP4-005,-3.59609873032258,-2.3166069275806445,0.6494877060483875,1.8417414313306448
user001,TAP4-006,-2.012813336048387,-0.2971311460080637,0.7497257835080653,1.8838207904838722
user001,TAP4-007,-1.9272635906048379,-0.8807568975403219,0.5145853598790326,1.7064402047580653
user001,TAP4-008,-2.1954907354838706,-0.4809562548387092,0.8267395354838714,1.9600758870967745
user001,TAP5-001,-1.6724734697580654,-0.3927678483064527,0.39250605576612774,1.2068641785080638
user001,TAP5-002,-1.209453916129032,-0.27953690967741895,0.35978103225806546,1.3478178516129038
user001,TAP5-003,-1.1883733892338704,-0.4323100512499991,0.03295969520161357,0.8181023923387105
user001,TAP5-004,-0.98581787516129,-0.17159581887096742,1.7767212443951603,2.0384354767741915
user001,TAP5-005,-2.069076218951613,-0.38275552298387083,1.6233846153225802,2.0013530471774192
user001,TAP5-006,-1.9385752585887088,-0.2810517868548379,0.6204083468951618,1.8126620721774191
user001,TAP5-007,-1.7550991036693553,-0.6210040966935484,0.3967734736693549,1.4436304031854839
user001,TAP5-008,-1.784178462822581,-0.38836922346774205,0.3676941145161292,1.5890271989516123
user001,TAP5-009,-1.2697499980645155,-0.33921050516129014,0.4168528328225811,1.6091065581048394
user001,TAP5-010,-1.352988075524193,-0.42244858262096674,0.1009798821370973,0.9152019384274199
user001,TAP6-001,-1.3728133548387094,-0.791615225806451,0.05112206129032337,0.9229192548387104
user001,TAP6-002,-2.8218175018145146,-1.8040399314516122,0.02795969520161279,0.9875785472580638
user001,TAP6-003,-3.852812962701613,-3.852812962701613,0.4218528328225801,1.1779161708064514
user001,TAP6-004,-2.7388369210080645,-1.3732499443548383,0.021392074354839252,1.1545387145564519
user001,TAP6-005,-2.5491130032258056,-1.440943831935483,0.13382288516129126,1.3878037895161306
user001,TAP6-006,-1.9930284175806454,-0.7682098598387102,0.3399593114516124,1.2148297098387095
user001,TAP6-007,-2.277527568427419,-1.056194483991935,0.19421795959677457,1.2119955299596779
user001,TAP6-008,-3.741769214354838,-2.808574122741935,0.1076605385483882,1.4199661361290339
user001,TAP6-009,-3.2188469753225806,-1.49826852516129,0.07649819193548435,1.184667363225807
user001,TAP6-010,-3.322827087096774,-1.869831764516129,0.30966121935483937,1.3848777580645164
user001,TAP6-011,-1.8180543379032263,-0.6223981267741943,0.13582288516129015,1.2731544030645159
user001,TAP6-012,-2.031655235322578,-0.6946757763709659,0.03194349479838898,0.9329513910483875
user001,TAPF-001,-1.642959702943549,-0.7128870358467747,0.04279700616935411,0.7694162773387081
user001,TAPF-002,-1.411010244072581,-0.393573181370968,0.24595868661290332,1.0017690760483875
user001,TAPF-003,-1.782810344435485,-0.41585206697580723,0.2530849624193543,1.0383588664919348
user001,TAPF-004,-1.3773767653225804,-0.47636886907258,0.19212086040322607,0.7734162773387094
user001,TAPF-005,-1.8092578219758062,-0.7333215333064516,0.08090052298387107,0.6624877060483874
user001,TAPF-006,-1.736397961290323,-0.718790644758065,0.1243697032258062,0.9093810616935487
user001,TAPF-007,-1.2888293572177414,-0.06749627278225745,0.048821163830645276,0.8339638609677422
user001,TAPF-008,-2.605437696451613,-0.7682098598387102,-0.009988847903226628,0.8940438970967737
user001,TAPF-009,-1.4878020032258066,-0.29574771814516154,-0.03407726532258071,1.0707535354838713
user001,TAPF-010,-1.4104415361693556,-0.18972116060484012,0.07186177701612806,1.147258298346773
user001,TAP1-011,-1.136064753709677,-0.465330781612904,0.11791615064516137,0.9052995091935472
user001,TAP1-012,-1.5421449275403223,-0.670056016653227,0.11482400314516106,1.074121805120967
user001,TAP1-013,-2.352094577701614,-0.5788471255645167,0.2932417853225804,1.2234699569354817
user001,TAP1-014,-1.1972448677419347,-0.7904061774193547,0.6916490516129041,1.9412250290322568
user001,TAP1-015,-1.533144927540322,-0.7191952773790327,0.1819632638709674,0.9087040229435477
user001,TAP1-016,-1.9805256936290316,-0.9341939431451607,0.024943494798387533,0.9259513910483861
user001,TAP1-017,-1.6032841882661302,-0.6730560166532289,0.16996326387096516,1.1874003265725772
user001,TAP1-018,-1.682877985161289,-0.8981291722983862,0.20633211987903444,1.3107934120564533
user001,TAP1-019,-1.7383830903225803,-0.7503462709677429,0.29581036129032157,1.86504530967742
user001,TAP1-020,-1.4529360364516144,-0.9006130595564539,0.23310252459677194,1.01798254439516
user001,TAP2-011,-1.6914930793548404,-0.4705686041129056,0.08175437278225672,1.2154699569354808
user001,TAP2-012,-1.5151752596774202,-0.6694672079032262,0.5261890032258059,1.3718970549999998
user001,TAP2-013,-1.7380075268548385,-0.6044814638306448,0.32559120326612856,1.4591172662903222
user001,TAP2-014,-1.9193961519354836,-0.9602587139919354,-0.08831558858870991,0.8126923076612904
user001,TAP2-015,-1.779072297701612,-0.8199348597580638,0.11013780733871137,1.330858182903226
user001,TAP2-016,-1.5151752596774202,-0.5819801680645167,0.05959145741935501,1.401059401612903
user001,TAP2-017,-1.8912857656451614,-0.8414412875806452,0.06259145741935512,1.2874100151612904
user001,TAP2-018,-1.5441449275403212,-0.7592649077419349,0.8395647622177425,1.8860714552822593
user001,TAP2-019,-1.462359818387096,-0.5322871512903209,0.601238911733871,1.4441172662903234
user001,TAP2-020,-2.350641125806451,-0.31644767419354736,0.4681698000000001,1.485266525806452
user001,TAP3-010,-2.6500154231048363,-1.1386473390725786,0.08207303649193776,0.8086923076612926
user001,TAP3-011,-1.4558505664516144,-0.43516843500000135,0.060591457419354455,0.7896501227419339
user001,TAP3-012,-1.6288246461290328,-0.6664672079032261,0.3542149235483869,1.0832735888709681
user001,TAP3-013,-1.491005666814516,-0.4735686041129039,0.28224178532258115,1.1543306962096764
user001,TAP3-014,-1.359165505846775,-0.31283375536290414,0.3847207449596759,1.2857286412096762
user001,TAP3-015,-1.6253538186290335,-0.3462900826612909,0.3804506764112894,1.2525395872983864
user001,TAP3-016,-1.3937967757258072,-0.4926382344758071,0.17596326387096717,0.8736343925806445
user001,TAP3-017,-1.3646043064516125,-0.4637472064516128,0.1755707354838716,0.9892481161290316
user001,TAP3-018,-1.2799711933064515,-0.32083375536290326,-0.08831558858870991,0.8126923076612904
user001,TAP3-019,-1.250990365725805,-0.17523405967741823,0.26088336169354953,1.3657141625000015
user001,TAP4-009,-2.383432485483869,-0.8720644014516115,0.08707303649193676,0.9590161618951623
user001,TAP4-010,-2.964385556451612,-1.685107787096774,0.059361898387097156,1.2514161834677413
